	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59
GTEX-13S86	9.835393	1.6749516	1.633947	-5.3757772	-4.91688	4.793871	5.113208	-6.910667	1.8463908	2.7564704	-0.1499693	-0.38340068	1.7140509	10.189284	-6.1245956	6.236138	6.3222537	-3.2558436	-2.055189	5.1679745	1.4972287	4.1966763	2.2015822	1.6906958	4.4114556	-8.904164	3.7337108	-5.036512	-4.704506	6.6017823	-4.124921	9.6463585	6.035985	0.35121194	6.7611427	2.11326	1.8659368	-10.059069	9.156655	11.010101	0.1440961	4.185053	-8.275648	6.728543	5.7288995	3.3788073	1.0689498	7.814973	0.40012926	5.373369	6.6527987	-6.954585	-2.878143	-0.8357382	6.553892	-6.0350065	-5.6832104	2.2066805	-3.4810443	7.444558
GTEX-13SLW	2.231275	11.023756	-8.971002	2.0281138	3.8566253	6.447426	6.538479	-1.7698237	-6.5736628	6.5413837	0.2360612	-4.6019325	3.687075	-2.4868007	-6.160766	-3.9541533	7.601979	9.72439	2.3215983	5.188903	5.958315	-10.457916	-5.1662216	-1.9777488	3.565403	-1.6200833	0.96737623	5.2615204	-5.556713	-3.2293534	-0.7448157	9.410328	0.689162	-2.1239307	9.693628	-4.5002437	-4.156591	-1.0462443	1.5099725	-1.5087965	-2.975918	3.2142272	-7.610424	0.5312995	-6.2662754	6.86588	-10.034119	-5.1411295	-0.55284196	-6.0082684	-1.4878414	-5.679132	-4.4301763	-1.5994565	9.724538	-1.3427143	-4.2867513	-1.6064554	1.430472	-5.4893246
GTEX-13SLX	4.2512984	-10.006396	-1.1389396	-2.577611	1.0827122	-4.527018	5.9801373	4.906124	-2.394861	4.190607	-4.461176	0.71729493	-10.642002	-8.847123	-7.8306675	1.5434225	2.0502093	-1.2491406	-4.8642535	0.20966928	2.374762	-1.5669066	8.758168	0.0062050633	7.151453	7.0134783	-3.07075	-1.9717442	-1.5074432	6.574038	3.0956118	3.1023834	-1.455794	-2.68191	4.3845463	2.7014372	5.993596	-2.4970002	2.7701266	-4.9988494	-1.4013388	2.187335	-6.6014056	-2.7925973	3.7920008	2.476627	5.448747	2.291306	4.3410773	6.5738254	5.1232066	-0.2949945	-0.3347842	2.0002959	-6.0357156	-4.4674473	-3.81128	-8.850555	8.376074	0.78639346
GTEX-13U4I	7.6625757	4.4585648	-0.83821094	-1.2698044	-3.8583384	8.384607	1.6953658	-0.5870616	-5.3363295	2.7467592	2.8361697	-1.0446719	2.6365356	-6.8676205	-6.830579	-8.467455	-1.2854055	9.451894	5.740321	-5.9087977	-0.9296107	-3.3813143	5.9063034	-0.3890615	6.653783	-0.23368976	1.1675287	6.589676	-7.216556	-4.4213705	-7.1721945	2.069308	1.9671793	-8.122673	7.3322606	-0.24294218	-4.3590183	-0.30443212	6.805728	0.3645339	-1.3475987	-3.762653	-4.8672824	0.43586108	-1.1652402	4.9029465	-2.2828517	-4.8613954	3.3065116	3.0599463	-2.2180629	-4.4188223	-4.710942	4.266011	-0.4560378	3.5847723	-4.5024476	-1.7553548	-3.4864383	0.6386543
GTEX-13VXT	1.1258547	6.4939556	8.0634575	-4.812226	-1.7019997	3.2951753	8.343628	-1.6264206	2.6221042	-5.9727273	-0.2615051	-2.8179457	-1.8878425	9.996737	-3.0884633	6.337067	-4.673537	2.3785765	-6.317582	-2.4739866	1.333981	2.6269188	0.07625748	1.89489	4.975284	2.5353718	-5.3701696	0.2862454	-0.20667511	-4.763294	5.3398967	0.22604704	3.0773215	-2.0800512	-3.8011944	-3.4921012	8.180905	-1.3361145	1.8503113	4.744144	-4.628187	-10.874749	4.200003	-0.40051317	4.4274764	-0.07496257	4.6705017	5.2104387	-3.7281663	4.9908643	-4.819414	-8.920468	2.9936402	-1.116005	-6.013414	0.87958026	-1.3698347	0.8705433	0.44191453	2.8139234
GTEX-13VXU	-0.7121831	-5.883278	-5.1512785	3.0964072	1.2085006	-2.5739863	1.7808326	5.2752576	-4.1966815	0.17443472	-8.999315	-1.4393758	-7.932627	-9.011262	-8.504201	-1.0874457	0.2004808	0.7178844	-2.7268646	-1.6861305	-1.4945666	-9.390957	7.1203804	-3.0099418	1.1257883	0.9607815	0.47740197	-5.2704053	1.5660685	3.9583611	3.555093	-2.3121755	-4.47192	1.921397	-2.7267828	2.9570622	0.5682592	-0.40513128	4.5855865	-4.7620907	-0.17016914	0.45707703	-8.046367	-0.4138636	4.555443	-1.3390446	6.3162737	-3.2978508	5.4562755	6.6772456	4.6693864	5.210213	-3.5321257	5.4459095	-1.9821861	2.6400409	-6.5303545	-4.863899	6.103638	-2.9601793
GTEX-13W3W	2.3637602	-0.15850051	13.162761	5.56626	1.5166377	-1.067096	0.65764815	-13.687553	1.1248038	-8.558297	-1.6281294	-9.586596	1.6831033	-0.54316086	5.1943307	0.73709595	2.7795255	-2.0665834	-0.8987739	-4.3611403	-1.2347082	5.678479	-2.411927	1.0965873	-0.5441206	4.4930468	-7.3176923	-0.72245485	2.9348562	-0.5407781	7.536502	1.3736309	6.02975	-2.3740122	-0.46982634	-10.472678	4.386754	-0.84468573	-4.6245046	2.0161889	7.357629	-12.69876	1.6124787	5.1426544	-4.9656763	-3.3181202	4.4013577	6.984682	-2.8942947	7.2082353	-1.1739391	-7.823654	-2.7996821	-15.035022	-2.599602	-3.0922132	-0.58818656	-2.7045808	4.122955	5.1112337
GTEX-13W46	1.9937761	3.8752964	-3.467269	-0.2841215	-1.5636902	3.058408	0.90180683	-0.2942484	-2.9988701	0.47530344	3.9504182	-5.89159	3.9107049	6.261353	-1.7189434	-0.3912951	2.0410688	5.3320885	-0.17815876	-5.7908525	4.6653733	2.4997253	-4.1391826	-1.1580348	-0.54819834	-7.0336156	2.3656042	2.608123	-4.510866	0.85334337	-0.16959591	0.124636784	0.44214436	-0.7870311	10.649781	-3.1347625	-6.676241	-3.1393316	2.088022	-2.0080965	-3.8161402	0.71981734	-1.776378	2.2891443	0.033135083	2.2433808	1.2808404	-2.1769404	-0.004309353	5.1486487	-0.27473417	-1.8078148	-6.6513658	-0.3792168	9.233199	3.2068002	-3.176119	2.0370343	-8.5206175	0.60234475
GTEX-13X6H	5.446	13.187567	16.69688	-11.777348	-7.4956737	-0.42005384	-1.130835	1.4246721	5.351828	3.7870257	-4.0472317	4.4912324	4.543228	-0.18074536	6.932464	4.32447	-8.409682	-6.2349873	-1.9432622	-5.170267	2.061059	15.357862	-0.39818707	6.2738733	0.14462733	1.8952703	-6.651323	-5.5099177	-3.257551	1.1655166	-1.2601484	-0.46422833	1.8943326	-7.4521503	9.570634	3.9936593	-3.0205975	-7.9740596	0.88004017	4.402413	4.1703687	-0.120783664	1.7132053	4.512573	-4.1784286	8.800021	2.7839475	6.5163984	-10.858988	-2.623163	-6.7760477	0.37084168	-4.9284515	-12.955685	-11.780898	-3.301483	-8.852411	8.1257925	-3.7403526	-1.3950405
GTEX-13X6I	2.9187415	2.8920796	-2.6092448	0.17006291	-0.5654843	6.0805626	8.488547	0.37180138	-9.782283	6.1396155	-2.201047	0.96073014	-0.38642	3.717012	1.5639747	-4.371648	3.3530054	3.026571	2.8543262	9.214125	6.795277	-2.8781788	-3.5189962	1.2261167	3.2519753	-3.6686513	-0.10461586	10.090845	1.2035975	-3.0447218	-9.539552	11.337847	3.2584023	1.0503168	-0.62450284	-0.7228418	0.08858452	-7.120293	0.54977554	-0.7005448	-1.5144383	1.3927896	-9.692399	13.8475895	-4.8021736	8.173511	-13.539696	0.30643496	-7.8459344	-8.074186	-5.3146276	-3.9734235	2.287451	-1.2066681	12.542646	-0.6813196	-1.8763161	-0.21531321	0.7937314	-0.35264403
GTEX-13X6J	-1.1215804	-4.027419	-2.9172275	5.0323777	4.3784823	-4.2164907	1.6178042	4.3663287	-2.2800918	-2.2103288	-8.696172	-0.693923	-7.763524	-15.300943	-5.3773365	2.14603	-5.399525	6.130245	-4.3440747	-4.7371664	-0.15458257	-11.063677	1.6360071	0.75316936	4.18947	0.9648269	-0.2041766	0.80749995	-2.1794403	3.209555	-2.1539037	-0.68032026	-0.20163952	-3.8792856	7.528431	3.9837809	-3.7349665	3.195401	5.951431	-6.7102094	-1.7691486	10.839822	-3.6842117	-10.272869	4.2943087	-1.5221239	5.748685	-8.636063	6.417734	-1.5553217	3.1895018	1.7106444	0.8364526	1.1860858	0.5441728	1.7908628	-4.090099	-3.0507631	4.196911	0.35943532
GTEX-13X6K	-0.16269495	12.39671	-0.9040104	1.1380644	1.9361845	-0.6740526	6.5017147	8.801867	-3.076197	2.660743	2.1470559	-3.7115471	-1.7918286	2.6135707	-5.3492165	-6.0511746	1.6786507	11.166364	-1.2566344	-0.9146595	5.553362	-1.3643519	-0.1513127	7.2120204	3.3477414	4.6490326	0.19172093	8.374536	-2.8271625	-2.0365417	6.7419	7.368558	-5.3039784	-2.1642127	4.2890024	-1.1900877	-0.38949078	1.4479091	-4.494466	4.573204	-6.280766	1.0005552	-3.906178	-6.7026334	-5.5723124	4.0547566	-4.6646166	-6.4379654	-2.3747392	-3.40777	-8.168657	-3.828004	-1.6128975	-0.7234012	-0.25986466	3.3865526	-6.497624	6.0588527	-3.4059997	-4.9992967
GTEX-13YAN	-0.04565571	10.090572	-6.1446247	2.6635113	1.5043583	0.52359885	1.7377034	2.1628833	-9.648134	4.231901	5.3613734	2.3816142	0.23840223	8.704276	1.1421316	-7.136524	6.877703	10.777943	-0.6891986	11.87458	13.212759	-13.071058	-2.1647897	3.7007756	0.031596046	-6.1173973	0.43504477	9.020874	-4.4966645	-5.0818043	-4.0918083	8.799674	0.039393272	-0.52752405	1.4144106	-4.1828275	-2.4421241	-5.1630616	-3.5268035	1.2612399	-6.48019	5.039225	-1.1575961	7.859864	-8.185626	10.35996	-12.626774	-4.011588	-10.56829	-9.550061	-5.873263	0.014153589	-0.13273275	1.1738329	14.107694	1.0785704	-0.80497926	4.571027	-5.4306664	-5.7916822
GTEX-1445S	-3.3075016	0.7961135	-8.305397	-0.06186495	8.864299	-4.193938	10.745656	6.5785694	-5.025683	0.18785803	1.9896019	3.30852	0.42802927	-0.21983826	-6.5751624	1.5215832	-11.177578	-2.6938245	-4.8439593	0.13119146	3.936192	0.13343279	2.2906437	5.466903	-5.6408443	-0.47696865	9.390049	-0.25947002	0.21064074	0.8292316	7.582348	4.6379366	2.2220736	-4.8832216	-0.9125848	3.9854045	-6.485728	-1.8033319	4.0142055	5.2564297	-7.9866323	-6.5755973	-0.27798176	2.9394155	1.4508408	-0.99776554	-2.0920334	9.340124	4.8445306	2.1937153	-2.241896	7.904913	-3.966386	7.7410507	-4.1138005	4.4290743	-3.8375356	3.7466192	-4.3579826	3.8683171
GTEX-144FL	9.167681	9.113586	-3.6110601	-4.941326	5.1456256	10.897416	10.116331	3.9632533	-6.889915	-0.6027577	-1.1892554	6.028802	2.722747	-1.7291367	-7.4854994	-8.982246	-1.0728825	8.903078	0.0793199	-1.1199311	9.125053	-1.6019936	-6.5586333	3.2112138	0.14526515	-2.4490483	2.1443512	9.825755	0.98719925	-3.2071178	-6.635112	12.693467	0.9200734	-1.5791103	3.982736	2.2282214	-1.5701348	-5.097535	1.2557398	-2.941497	-3.483572	-5.408233	-7.810332	8.096017	-5.7212696	12.957906	-7.2939835	-6.6186285	-6.513707	-7.489162	-3.2885103	-2.0067177	0.96579427	-1.7774155	8.259146	6.0770073	-5.9472494	-0.15287673	-7.453269	-8.638163
GTEX-144GL	-1.706217	-4.1931777	-5.7824903	1.068408	1.4956756	-0.18851845	4.501237	-1.9423016	-11.570273	-2.0365798	-8.7774315	0.0046623307	-9.666172	-10.617021	-5.581851	-4.6623	-0.7462536	8.05474	-3.4992213	-2.2187595	4.8672514	-12.462701	4.6178746	-1.806457	4.5591407	2.8835056	0.6543713	4.0330806	-7.2583413	-4.234333	-1.5512547	-2.6328228	-3.2836435	-4.000281	4.1535277	0.5088487	-2.3611677	3.3476522	2.837705	-3.9322731	0.47704414	6.3130727	-4.43019	-6.2524714	1.5918111	0.3350409	4.9960675	-10.146249	8.800455	0.7847221	-1.078632	0.22190991	-3.4290223	2.7117844	-2.6163518	1.8678825	-3.1779995	-4.589733	1.2064105	-7.0648856
GTEX-144GM	9.667718	-0.9137601	-6.7032075	0.548248	4.251256	1.9348143	-6.8271756	-4.677447	3.5793228	5.888543	14.201287	7.6384645	-2.060795	8.777969	10.722112	5.393291	-0.58493835	-12.584802	1.3262305	6.824698	3.7569113	7.1540823	0.9467247	2.2766702	-8.116641	-11.049188	3.2581327	-4.752104	-6.8459606	9.051076	0.24453066	4.484416	5.891284	-4.595089	11.718471	3.568967	-5.698066	-3.4067702	-1.4127158	0.249897	-6.3243494	-0.29724976	-6.793084	-0.7135563	-1.1820301	2.3976705	-1.7056603	8.163407	-1.8029622	4.336975	0.072983935	-1.6190128	-11.023941	0.67006344	6.4152627	-0.83262014	-6.688289	4.0633163	-1.2199003	6.9374137
GTEX-145LU	-1.8731375	-1.6823694	-7.216954	3.9839518	4.429829	1.0643038	-0.24935523	3.2189357	-2.8569374	1.7938604	-9.575043	-2.9007595	-9.836266	-15.002545	-6.3954234	-3.5450122	-1.5487542	1.1824533	-0.45261553	-3.8957517	0.08500121	-8.649161	3.9720461	-3.1733038	3.5048163	1.3542802	1.848671	2.052448	4.983382	1.8909914	1.7867191	-2.2734876	-3.5151365	-1.9215934	0.76041746	5.165732	-0.3210239	0.803136	4.270762	-4.21034	-0.7057889	4.838055	-7.2158203	0.12585995	2.2860925	0.32423863	4.8630357	-7.7077184	7.0147834	4.0415993	4.5381565	3.8970969	-5.3157706	3.129127	-2.8202853	5.297786	-6.880216	-2.1801803	9.581416	-5.8434763
GTEX-145MG	-1.2469052	-6.525493	-6.7617254	0.7390634	1.1453512	0.8046322	2.6766634	1.5875043	-0.77815706	-1.4937595	-8.156676	-5.513576	-11.557756	-15.062896	-7.8117623	0.5665775	-2.3687923	6.3223825	-4.599956	-6.0265293	0.040692814	-3.9442163	0.010020678	2.9109032	0.9901847	-0.26974308	-2.5869727	-2.911916	1.2590644	-1.5792501	-4.289484	-1.7228706	6.152821	-2.6692724	2.144861	-0.48392904	1.1760606	0.55795646	-0.73762125	-8.390814	0.71639615	6.2026095	-2.3925233	-5.6349845	4.828094	2.5100062	3.005392	1.799579	13.465883	4.00142	6.6403356	-4.3395452	-3.2272732	-0.3202964	2.8991482	-3.2308795	-6.5743575	-7.4218216	7.2163963	-0.17488286
GTEX-145MH	-0.48079762	-9.612516	-3.1331553	2.5315204	2.8747327	0.7614507	4.2598166	6.624764	-1.8515447	-1.0196254	-5.067626	-1.6759223	-13.299023	-6.747674	-8.787868	-1.7870324	0.62504363	5.0025325	-2.8752577	-7.2847586	-0.6068207	-7.1252766	3.5567133	-1.8246633	4.000643	5.105318	0.08301618	3.6515703	-0.2447753	6.5261874	3.7934556	-0.18360664	-3.2450023	1.7573785	-0.70378333	0.38656121	-1.9438593	-0.06515044	6.3191657	-4.348225	0.59288466	4.3574214	-4.2636976	-3.7462199	3.953288	-3.6964817	9.007074	-7.385974	4.7563124	10.190779	3.4812374	-2.429404	3.052679	-1.6202134	-0.9005008	-1.871438	0.2529428	-1.0577554	5.662711	-1.8035494
GTEX-145MI	-0.8690768	3.2456124	0.08577242	10.711782	4.135977	2.4450285	10.182294	13.676821	-9.62647	-3.1994271	-0.37266394	11.014587	-11.483488	-0.983164	-5.203654	6.120242	7.7041016	-1.520879	7.950232	2.6433356	10.898301	-0.1018625	2.2221768	3.3594112	-4.522664	-0.59310544	10.646031	0.18897507	-6.907299	6.4196997	15.041182	12.808869	3.118607	7.4177237	-2.8157833	2.7875755	1.8053434	0.32488018	-5.2588916	-1.3447577	-10.5442095	7.288151	-0.5457267	-2.315143	-5.638578	4.790859	5.467321	9.735822	2.6237168	-9.2869215	5.095371	1.2936499	-2.255872	-6.3184323	5.11598	-5.553918	-3.742184	-1.9849366	5.476316	8.720544
GTEX-145MN	-6.542206	3.8753195	4.9274063	1.0009505	2.3354735	8.427208	0.9063716	3.5266528	3.2501404	-0.6666644	-1.6021875	-5.045515	0.6497864	-3.628321	2.3735113	-2.186391	5.450546	3.7953296	0.59236664	-2.263429	-1.4886127	-1.7315555	-1.9878174	-1.1673492	-0.5699043	3.7643342	-7.933216	-0.28949338	-2.2224844	-5.38149	-1.328889	-2.709342	-2.8651161	0.7223334	2.0465803	-1.4744259	-4.742154	-3.234649	0.18834698	-0.014989565	-3.3905828	0.652766	2.0753374	-0.06751162	1.13055	-2.5199857	-2.9186945	0.5912422	-6.6224856	-2.061434	-0.68565446	-4.3630147	-1.0938807	-2.6736376	1.9351767	5.009976	3.8657696	6.0838246	-0.03568674	-5.5984936
GTEX-145MO	-0.13861904	-1.9592558	3.1920676	1.69235	6.1101527	-2.7683697	1.9338446	7.46323	-2.7923617	-0.7575487	4.97951	5.04661	-3.5203497	1.0979233	4.366486	4.710683	-2.8925877	-4.415802	-6.266795	-1.7678542	4.439522	3.679504	-0.6738617	2.5280929	-4.097446	4.1505256	-1.1869404	0.07243217	3.2791624	4.398929	3.4301636	1.0129942	-0.39670086	-3.7811275	5.5201173	5.8420506	-3.632031	-3.2836304	1.092559	3.536168	-5.522932	-9.349813	6.1134276	-1.4575244	4.860311	-2.767372	0.31513894	5.562442	1.4277763	2.3604898	-6.929599	1.8785958	-0.60975707	0.6179574	-4.062157	2.173691	-4.53655	7.4653525	1.5228006	-5.0757365
GTEX-146FH	8.018001	-5.2417116	12.214523	13.716178	-8.682041	-6.1878333	-0.723955	1.0633351	-3.9485633	1.5684128	5.4746313	8.016573	-9.090733	9.03736	3.6287158	10.994638	4.304324	-3.2654197	3.894907	12.637358	2.0544667	0.34582373	3.8518248	8.465709	-6.577284	10.187577	4.0419364	-5.4630895	6.1081433	5.7551923	10.340739	11.323099	11.279306	3.063012	-0.31096137	-3.2778876	-3.5196877	-6.6447277	-4.009485	1.1103737	1.0611502	5.0979996	-2.4041302	-4.648104	1.7798139	0.64511055	-0.8815715	12.300174	1.0503238	-6.7042894	-3.8877306	-0.043563537	-1.6359515	-7.498779	-2.6025484	-14.115172	-0.12556317	12.369081	11.208236	4.4803877
GTEX-146FQ	6.6963596	8.169358	-2.804362	-8.40635	1.2453558	3.9981492	8.405392	4.833777	-7.3948197	5.0589023	1.3605946	1.654118	2.8848193	-11.279312	-6.402905	-7.1417575	0.22783694	-0.39163792	-0.09163409	-1.4799848	5.8885646	3.530854	-3.168232	-4.560788	9.006929	-6.314935	-5.7555966	3.556661	3.1162443	-2.1751842	-13.43928	2.768212	-1.764358	-6.0735574	12.0357685	4.154094	1.3205864	-3.5040965	5.5824456	-1.7786419	-2.3366916	0.17183954	-0.6693301	-1.9120729	2.9621606	12.895177	-1.5552446	-4.406605	-1.0057846	-6.4225965	-2.1382916	-4.558219	0.10793714	-2.6590297	4.295113	0.47900936	-12.440829	-0.88611126	-1.5867605	-4.6021905
GTEX-146FR	-3.660207	-3.1945689	5.065831	0.40927282	-3.2849343	3.6541135	-3.1009676	-2.046724	3.3201308	2.1292725	2.9313643	-4.4810295	3.527549	4.8504095	9.263768	2.4436607	6.249711	-1.5403047	-2.3280094	5.828215	2.1936417	-1.1419867	-1.4116741	2.1171455	-3.306829	0.5061714	-4.490929	-7.692409	3.3262606	-3.6704726	-1.730646	-2.242896	1.4188709	-2.2120926	2.2826805	4.681818	-0.8850653	-8.087482	-1.7740489	5.9817276	2.2476547	0.87872714	-2.8705866	3.6995828	2.160313	-1.2460705	-6.464939	4.0800557	0.6508855	0.579804	1.4820147	-7.380977	2.1407776	-0.5447667	0.25926474	-3.4541166	-0.7328079	3.376965	1.8540874	1.7051461
GTEX-14753	0.64453614	8.562949	4.2910223	-1.791366	7.371745	3.6432784	-2.856906	-0.03272306	6.0523996	4.052401	-1.795345	-1.347725	5.6224413	8.190585	-0.015837982	1.5035709	-7.2509546	-7.9829	-15.411058	-3.0971427	0.03702925	5.8718734	1.0902097	4.406734	-5.0190206	-0.77089673	2.8232305	-6.038329	3.2793374	-5.0567446	8.291154	-4.5495586	-6.883537	-7.8531103	-0.9883522	2.5211794	-1.561883	-5.655391	3.106982	2.3803213	2.5584037	-4.6872773	-5.1812077	4.2791533	3.2979207	-8.763647	0.6688317	4.243075	-0.47852656	1.9510735	-4.520406	5.607673	0.12657167	2.8336482	-7.228934	-2.7411573	-12.28146	5.136666	0.65375924	2.3258996
GTEX-1477Z	-1.5265869	11.909244	1.2434721	2.4877253	-0.6436981	-2.1466448	8.869831	8.550247	-4.8291974	-1.8184382	-2.4272947	-3.5638542	2.7753294	8.287347	-6.228005	-7.634187	-0.09014912	5.1341243	-2.9074228	4.7234063	11.162938	0.1317105	-7.018731	0.39499852	5.911062	-1.8255649	6.784145	6.0171876	-8.354758	-3.3609474	1.7077398	4.425924	-1.9264734	-4.018419	3.9194844	-4.345236	-6.1713166	-3.0274994	-1.7507652	2.2908852	2.0539746	-2.8888805	0.3210332	3.053873	-8.308105	2.9367642	-2.5615518	-2.9298735	-4.9276175	-8.521018	-11.137052	-2.3200037	-3.3657472	-1.5487549	5.2761717	-0.7365457	-5.620442	2.8786764	-11.720048	-6.024491
GTEX-147F3	4.8068976	4.048358	2.0564756	1.8552969	-0.9988481	6.742792	-5.2611217	-1.0343148	-3.3916435	-0.21738693	2.0784016	-4.949384	3.621869	-2.3689182	6.441814	-2.9622564	2.6247373	-0.0734348	-0.032109406	0.2707037	2.062079	4.76844	0.26789245	-1.3175049	5.4621387	-2.7352443	-4.1579185	0.15104504	8.642918	2.5566418	-2.0115361	2.2729945	-3.1500695	0.8087661	-2.634808	-0.06729778	-1.0309092	-3.536059	3.1956682	-3.726285	3.9702454	-2.4758534	-2.6302729	9.806434	-2.0763092	3.7099705	-0.8342629	-0.9822951	-3.086265	-2.9050336	0.50854284	-5.555716	7.705313	-4.847841	-2.723379	-1.0472012	-6.0934496	3.1126661	10.661229	-4.0620084
GTEX-147F4	1.7580514	-1.2856036	-3.8888254	4.06216	2.4643624	-2.6919892	5.065697	7.024816	-4.8237386	-11.060577	-3.989613	5.522762	-7.798166	-9.827105	-6.528887	1.3911302	-5.3849864	3.1986732	-10.279085	-3.8586342	-1.317581	-1.1634337	1.1784244	0.54655933	-2.932712	-0.5292808	-1.1168925	-1.1312865	0.956801	1.068043	-0.18499985	-1.8062528	-4.934732	5.682281	3.0581412	8.224667	-4.4182267	7.97677	1.14468	-9.366319	-1.0939847	-3.0879178	-1.0456536	-8.191575	3.7868674	1.0340369	9.330391	-2.0115128	4.7376575	8.60939	0.46612436	1.1605978	-3.9593208	1.934078	-2.183673	4.5705028	-7.3201413	-8.643391	5.4884696	2.3846843
GTEX-147GR	1.6900426	2.1447542	-3.605378	-2.178667	3.2201557	3.8794115	15.669434	3.6921155	-6.651821	-3.374402	-4.0657735	-3.9019794	-2.5660713	-13.281524	-9.995822	1.4233465	-1.0343041	-1.6601574	2.6647174	-10.509651	2.256833	0.83141935	1.8586085	-6.4421077	10.427093	-1.3547249	0.91506815	-1.5353739	-5.8005104	-2.2999525	-0.96234596	0.5763816	2.9542632	-7.0132303	10.623903	-2.241634	-3.6797688	2.9339018	-0.49426657	-7.829771	-0.74513423	-2.12936	2.9557202	-1.3673165	1.1466827	-3.8445396	11.326233	-0.5568996	9.719027	-3.040939	-3.2047234	-4.1617756	-5.423212	-4.5650134	-1.6835929	8.455491	-5.22108	-11.629877	-2.6952093	-2.83862
GTEX-147JS	-1.1505206	-2.4524884	-4.944246	-1.3232085	1.2873114	-0.575751	9.498443	8.063758	-5.671032	-3.9841185	-6.000336	4.2976317	-13.27369	-5.947571	-5.995827	-7.429786	-1.3489805	11.817907	-4.2688785	4.967213	2.2327163	-12.153087	4.4198837	-3.3156488	1.9878799	-1.9073924	0.9942118	-2.4062126	-1.8952892	0.18760237	3.622916	-2.377348	-0.27760842	-5.5558367	5.9749217	6.2802258	-2.626663	3.024373	3.636792	-6.0735936	-2.7735868	3.5917733	-3.3029118	-4.7543206	-1.060143	-0.90310013	1.8859396	-8.686421	8.436877	0.9644972	1.2999967	-0.6996228	-2.7709486	3.5214243	1.2816504	-0.14692958	0.46664158	-2.6589127	0.68502533	-1.7408478
GTEX-148VJ	-1.4617704	8.603879	-2.2728832	6.574655	6.280582	0.7063992	-4.706161	5.918402	-5.8164043	4.439494	7.774369	-1.8174734	-3.8230572	-2.498525	2.917033	-1.3817904	0.67895293	0.9666723	5.100158	3.4963214	5.9078045	-3.0405583	-0.90018314	0.6113526	-3.4844315	3.0275373	7.891432	4.522129	4.4588437	3.5458221	9.055305	3.955669	-6.38919	1.2210298	8.337628	4.2826257	-1.2504171	-3.7531946	5.4866214	-2.0386214	-5.420741	-0.67940986	-4.0800056	-0.1227673	-6.496125	4.7893	-6.310873	3.4503922	-2.7524972	-0.5165171	-10.449894	0.100573145	-3.7983432	-5.996053	-2.1074467	2.653304	-7.4918003	2.0293274	2.5223079	-8.471497
GTEX-1497J	3.512102	3.3296137	2.6227567	-6.930008	-3.1208553	3.4059615	0.7619288	-7.565867	8.043941	-0.023156276	-1.0145248	-11.358476	6.0350456	5.734127	-1.3795044	7.1924815	-2.4881477	-0.6880829	-1.481719	-4.2742295	-2.2423775	9.274532	-1.4719857	4.485077	-0.15810049	0.9382473	-4.224073	1.1204232	6.108157	-8.525345	2.507369	-2.2670014	-2.276051	-1.3441076	-0.010110903	-0.5463228	2.880623	-4.400789	1.6305286	5.1722875	3.485197	-6.0691295	2.0153491	0.8419762	6.8403053	0.07822545	1.1102597	5.885652	0.37500775	6.3483667	-1.0727895	-1.4088849	-1.2145827	-6.430753	2.2863548	1.0353569	-5.03717	6.891329	4.0933137	-0.90939844
GTEX-14A5H	12.041295	0.68147755	-10.867601	7.990937	3.065559	-6.3785424	6.7262263	1.5669924	-10.321824	-5.427412	2.5766444	13.221986	-7.958683	2.5539074	-17.525879	8.151813	6.7408824	0.52995884	4.082437	11.3414955	17.45988	-2.85436	1.4459553	1.4709309	-1.8311955	-1.616182	4.518976	-1.1475358	-9.344169	2.9344893	6.441745	12.454543	5.9918003	2.5418751	6.4932704	-7.497128	-1.866099	-0.82184947	-6.1968217	5.8639097	-4.790144	-0.90419847	-4.6997933	-6.746572	-10.452984	6.053539	5.869708	9.664273	2.6559308	-8.900639	4.285875	0.62772	-9.887064	-3.7773316	7.017632	-1.0716243	-9.978615	-4.0657964	6.0775394	-0.85938895
GTEX-14A6H	-0.72182673	12.478345	-5.164501	4.2593656	0.09563633	0.09975993	-3.9751756	2.3277278	-6.136576	8.655583	-0.7751701	-6.492061	-4.186968	0.19198422	0.960214	-0.9967202	-0.5430522	8.450092	6.1519737	6.921758	-1.5822777	0.2910065	1.9812756	0.65181184	-2.9164596	-6.381737	-0.6365459	5.410573	-3.368445	-3.5199497	-10.900468	2.1929312	0.5824731	-5.6902595	5.473322	6.0542655	-2.1421094	-1.6589488	5.867779	-3.6366222	-8.562709	11.613565	-5.416027	-2.3399434	4.4234567	5.0183845	0.4255132	-5.1196437	5.8613195	1.5694668	-1.1713094	-1.6682824	-4.752328	-2.5870354	6.883247	-4.176771	2.3925326	0.11634882	-5.0535574	-1.0993538
